name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
33130,2022-04-05,86.1,76.2,80.5,92.8,76.2,83.3,72.5,77.3,0,0,0,rain,0,0,27.9,17.6,139.3,1013.9,45.5,9.9,181.1,15.6,8,75,2022-04-05T07:07:47,2022-04-05T19:39:31,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,KTMB"
33130,2022-04-06,89.3,78.4,82.7,99.4,78.4,87.4,74.1,76,0,0,0,rain,0,0,25.4,15.1,155.7,1013.1,30.5,9.9,242.1,20.9,9,100,2022-04-06T07:06:45,2022-04-06T19:39:59,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839"
33130,2022-04-07,90.3,79,82.9,97.7,79,86.6,73.3,73.9,0.071,100,8.33,rain,0,0,27.9,17.6,196.7,1012.5,57.9,9.9,186.1,16.2,8,100,2022-04-07T07:05:44,2022-04-07T19:40:26,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,KTMB"
33130,2022-04-08,81,67.5,76,80.7,67.5,76,59.4,58.4,0,0,0,rain,0,0,24.3,13.7,301.3,1014.7,62.5,9.9,167.1,14.6,8,60,2022-04-08T07:04:43,2022-04-08T19:40:54,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33130,2022-04-09,80.7,63.7,71.3,79.7,63.7,71.2,50.2,49,0,0,0,,0,0,26.3,16.9,287.4,1017.9,37,9.9,200.3,17.1,8,10,2022-04-09T07:03:43,2022-04-09T19:41:22,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839"
33130,2022-04-10,77,56.1,67.5,77,56.1,67.5,48.8,51.4,0,0,0,,0,0,24.4,15.1,26.1,1020.6,22.5,9.9,257.8,22.3,9,10,2022-04-10T07:02:43,2022-04-10T19:41:50,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33130,2022-04-11,79.5,65.9,72.9,79.5,65.9,72.9,56.8,57.6,0,0,0,,0,0,25.3,18.2,94.7,1021.1,58.4,9.9,224.2,19.4,10,10,2022-04-11T07:01:43,2022-04-11T19:42:18,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33130,2022-04-12,81.8,72.4,76.5,82.3,72.4,76.6,59.2,55.3,0,0,0,,0,0,25.7,18,99.5,1020.9,73.7,9.9,231.3,19.9,9,10,2022-04-12T07:00:44,2022-04-12T19:42:46,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839"
33130,2022-04-13,82.3,73.5,77.8,84.4,73.5,78.5,64.9,64.6,0,0,0,,0,0,29.8,17.7,110.9,1018.5,61.1,9.9,178,15,8,30,2022-04-13T06:59:45,2022-04-13T19:43:15,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,KTMB"
33130,2022-04-14,86,74.7,79.8,91.6,74.7,81.8,70.6,74,0,0,0,rain,0,0,24.2,17.5,124.4,1016.6,52,9.9,210,18.2,9,75,2022-04-14T06:58:47,2022-04-14T19:43:43,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33130,2022-04-15,81.4,75.2,77.2,86.5,75.2,77.5,71.3,82.4,2.002,100,20.83,rain,0,0,23,17.4,93.5,1016.8,73.8,9.2,87,7.5,3,100,2022-04-15T06:57:49,2022-04-15T19:44:12,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,72202912888,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,KTMB"
33130,2022-04-16,83.3,73.5,78.6,87,73.5,80,68.9,72.7,0,0,0,rain,0,0,24.2,13.9,107,1016.3,51.4,9.9,220.7,19,10,75,2022-04-16T06:56:52,2022-04-16T19:44:40,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839,KTMB"
33130,2022-04-17,84.7,73.5,79.6,88.7,73.5,81.1,69,70.5,0,0,0,,0,0,23,17.3,99.8,1015,45.6,9.9,234.1,20.2,10,75,2022-04-17T06:55:56,2022-04-17T19:45:09,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33130,2022-04-18,86.5,75.2,80,90.8,75.2,81.5,69.6,71.3,0.031,100,16.67,rain,0,0,17.7,12.4,103,1013.4,61.7,9.9,243.6,21,9,100,2022-04-18T06:55:00,2022-04-18T19:45:38,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839"
33130,2022-04-19,87.2,72.3,78.4,89.8,72.3,79.3,67.7,71.3,0,0,0,,0,0,22.6,15.1,18.6,1016,25.7,9.9,231.4,20.1,9,75,2022-04-19T06:54:05,2022-04-19T19:46:07,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33130,2022-04-20,81.7,74.7,77.5,82.6,74.7,77.7,63.3,62.3,0.003,100,4.17,rain,0,0,28.5,22.2,59.9,1020.7,65,9.8,202.2,17.6,10,60,2022-04-20T06:53:10,2022-04-20T19:46:37,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33130,2022-04-21,82.7,73.3,76.8,83.4,73.3,77,62.6,61.8,0.042,100,12.5,rain,0,0,32.3,20.7,61.1,1022.5,60.6,9.9,184.8,16,9,30,2022-04-21T06:52:17,2022-04-21T19:47:06,0.67,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839,KTMB"
33130,2022-04-22,82.5,72.3,77.2,84.6,72.3,77.6,65.3,67.2,0.126,100,16.67,rain,0,0,32.2,20.1,59.4,1021.9,84,9.7,166.3,14.4,9,60,2022-04-22T06:51:23,2022-04-22T19:47:36,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33130,2022-04-23,82.8,74.3,77.6,84.8,74.3,78.1,64.3,63.8,0.001,100,4.17,rain,0,0,27.7,19.2,72.6,1020.2,73.2,9.9,245.5,21.3,10,60,2022-04-23T06:50:31,2022-04-23T19:48:06,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33130,2022-04-24,83.5,72.9,78.4,85,72.9,79.1,64.6,63.1,0,0,0,rain,0,0,27.7,19.2,87.1,1019.1,57.5,9.9,238.1,20.5,10,60,2022-04-24T06:49:39,2022-04-24T19:48:36,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33130,2022-04-25,83.2,74.6,78.6,85.2,74.6,79.2,65.7,65.2,0,0,0,rain,0,0,21.9,15.7,97.7,1019,47.1,9.9,233.6,20.3,9,60,2022-04-25T06:48:49,2022-04-25T19:49:06,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33130,2022-04-26,83.8,73.2,78.3,84.9,73.2,78.8,64.7,63.9,0.01,100,8.33,rain,0,0,20.8,12.7,97.7,1019.3,42,9.9,214.7,18.5,9,30,2022-04-26T06:47:59,2022-04-26T19:49:36,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"0878W,72202912888,74783012849,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202612826,72202012839"
33130,2022-04-27,84.5,72.3,77.9,86.8,72.3,78.6,65.5,66.4,0,0,0,rain,0,0,19.8,13.5,138.6,1017.7,52.7,9.9,231.6,20,9,30,2022-04-27T06:47:09,2022-04-27T19:50:07,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33130,2022-04-28,87.3,73.7,77.6,88.6,73.7,78.1,66.1,68.8,0.192,100,12.5,rain,0,0,28.5,16,175.8,1016.3,59.8,9.7,197.3,17.1,8,30,2022-04-28T06:46:21,2022-04-28T19:50:37,0.92,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"0878W,KHWO,72202412882,72203792809,F8130,0235W,KMIA,KOPF,72202012839,KTMB"
33130,2022-04-29,83.3,72.4,76,86.3,72.4,76.4,67.7,76.3,0.281,100,33.33,rain,0,0,25.3,14.5,90.7,1016.5,78.4,9.7,212.5,18.4,10,60,2022-04-29T06:45:34,2022-04-29T19:51:08,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"0878W,KHWO,72202412882,72203792809,0235W,KMIA,KOPF,72202012839"
33130,2022-04-30,83,70.7,76.6,85.8,70.7,77.2,67.8,75.4,1.059,100,41.67,rain,0,0,26.4,12.4,96.4,1016.3,71.1,9.6,162.9,14.2,10,60,2022-04-30T06:44:47,2022-04-30T19:51:39,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"0878W,KHWO,72202412882,72203792809,KMIA,KOPF,72202012839"
